,date,text,score,senti
6599,2021.03.11.,삼성전자 카카오와 AI기반 스마트홈 사업 강화,2,1
6600,2021.03.11.,달궈진 이커머스… 네이버카카오 공세 강화,3,1
6601,2021.03.11.,기술 기업 트랜스포메이션 네이버카카오 RD 경쟁,-1,-1
6602,2021.03.11.,투기꾼에 휘둘린 SK바사상따 교보팀 70억 챙겼다,-1,-1
6603,2021.03.11.,SK바이오사이언스는 지나갔고…중복청약 막차 공모주는,-1,-1
6604,2021.03.11.,SK바사 실망매물에 고점 대비 25 급락극심한 눈치게임,-7,-1
6605,2021.03.11.,하나카드 ‘언택트 L 하나카드’ 출시,2,1
6606,2021.03.11.,뉴욕 상장 쿠팡 5조 실탄 추가… 유통가 쩐의 전쟁 불붙였다,3,1
6607,2021.03.11.,국내 첫 부동산 세무 어벤저스 ‘K택스’가 떴다,0,0
6608,2021.03.11.,中 ‘시그널’도 접속 막아… 해외 SNS 잇달아 차단,-2,-1
6609,2021.03.11.,백신이 유전정보 조작감염 유발 FACT IN 뉴스,-1,-1
6610,2021.03.11.,시그널 이베이코리아 인수전 판 커진다,7,1
6611,2021.03.11.,삼성전자 비스포크 올해 국내 가전 매출 80 목표,2,1
6612,2021.03.11.,한은 기준금리 카톡 발표 이유는 10만분의 3초 속도,0,0
6613,2021.03.11.,“출생률 말고 여성 자살률을 보라”… 거리에 울려퍼진 외침,0,0
6614,2021.03.11.,오늘과 내일박용‘무저갱 세대’는 왜 분노하는가,0,0
6615,2021.03.11.,디지털 혁신 모르면 도태…은행원들은 지금 열공중,0,0
6616,2021.03.11.,Rebuild Korea 솟구쳐라 韓경제…기업이 앞장선다,0,0
6617,2021.03.11.,코로나 타격 벗어나나…좀비기업 탈피에 ‘好好’,-2,-1
6618,2021.03.12.,금융복합기업집단서 카카오 빠진다,-1,-1
6619,2021.03.12.,카카오페이로 주총 정보확인의결권 행사 가능해진다,1,1
6620,2021.03.12.,해설빅테크 vs 은행 vs 카드플랫폼 금융 놓고 성역없는 생존경쟁,-2,-1
6621,2021.03.12.,‘따상 데뷔’ SK바사 임직원 8억씩 대박… SK바이오팜 넘어서나,2,1
6622,2021.03.12.,신세계 이어 롯데도 이베이코리아 인수 검토…10여개 후보군 타진중,7,1
6623,2021.03.12.,뉴웨이브 포스트 코로나 본격 마스MaaS 시대를 준비하자,1,1
6624,2021.03.12.,공모주 균등배정에…큰손들 청약 대신 여기 투자한다,3,1
6625,2021.03.13.,편집국에서 ‘OTT 시대’를 건너다,0,0
6626,2021.03.13.,인테리어 가전 ‘비스포크’의 진화…삼성전자 ‘비스포크 홈’ 공개,1,1
6627,2021.03.13.,김재련 권력지향적 평가 성명 2심 법원도 명예훼손 아니다,-5,-1
6628,2021.03.14.,복수 ID 해결 못해 네이버카카오토스 본인확인기관 심사 탈락,-5,-1
6629,2021.03.14.,카카오네이버 후불결제중금리대출 맞대결,0,0
6630,2021.03.14.,스포티파이 카카오엔터 음원 제공 재개,1,1
6631,2021.03.14.,코로나19 백신 접종 예약 카카오톡으로 안내 받는다,0,0
6632,2021.03.14.,윤호영 카카오뱅크 대표 사실상 연임 확정,0,0
6633,2021.03.14.,문 대통령 상공의날 기념식 첫 참석“올해 ESG 경영 확산 원년 삼겠다”,0,0
6634,2021.03.14.,편의점 CU GS25 제치고 점포수 1위 탈환,0,0
6635,2021.03.14.,네이버 라인게임즈 中텐센트서 1000억 투자 유치,2,1
6636,2021.03.14.,균등배정 첫 시행… 경쟁률 335대 1 따상 성공한다면 주가 16만9000원,1,1
6637,2021.03.14.,억소리 나는 프로골프 선수 후원금효과는 후원사 하기나름,0,0
6638,2021.03.14.,이러다 1주도 못 받겠네첫날 14조 몰린 SK바이오사이언스 청약 열풍,0,0
6639,2021.03.14.,이베이코리아 인수 ‘5파전’… 이커머스 게임체인저 누가되나,6,1
6640,2021.03.14.,발품 팔면 200만원으로 10주 받을 수 있다,1,1
6641,2021.03.15.,단독 “일괄 연봉 인상은 없지만…” 카카오게임즈의 고민,-1,-1
6642,2021.03.15.,카카오뱅크 고객이 시중은행보다 금리인하 혜택 더U00A0 받은 이유는,3,1
6643,2021.03.15.,e커머스 힘 주는 카카오카톡에 쇼핑 탭이 쏙,0,0
6644,2021.03.15.,세차정비도 비대면으로 카카오내비서 내 차 관리 서비스 선보인다,0,0
6645,2021.03.15.,토스카카오페이에 직업소득 입력…1분 만에 원 대출됩니다,0,0
6646,2021.03.15.,디지털혁신블루칩정규돈 카카오뱅크 CTO 열바퀴 도는 뱅글뱅글 앱 한바퀴로 만드는게 카뱅 DNA,2,1
6647,2021.03.15.,비대면거래 늘자 피싱 다시 활개치는데…꽁무니만 쫓는 금융권,0,0
6648,2021.03.15.,삼성전자 팀 비스포크 결성…가전 생태계 확장,1,1
6649,2021.03.15.,중금리 대출 비율 확 늘리는 인터넷銀… 경쟁 가열,-1,-1
6650,2021.03.15.,SK바사는 시작… IPO 시장 ‘똘똘한 대어’ 몰려온다,4,1
6651,2021.03.15.,온라인 브레인스토밍으로 中企 RD 과제 발굴한다,1,1
6652,2021.03.15.,중앙로365 가계약금의 유혹,-1,-1
6653,2021.03.15.,‘이거슨 진정한 O2O’올리브영 매장에서 온라인 반품 받는다,1,1
6654,2021.03.15.,해외 챌린저뱅크 클라우드 강화…韓금융도 변화 필요,1,1
6655,2021.03.15.,브리핑 삼성증권 ‘중개형 ISA’ 고객 11만 명 돌파,6,1
6656,2021.03.15.,두부브라우니단백질아이스크림…다이어터를 위한 건강식 디저트,0,0
6657,2021.03.15.,그립습니다서울시 무형문화재 1호 옻칠장… 나전 동료 관혼상제 두루 챙겨,-1,-1
6658,2021.03.15.,올들어 9곳…주가급등에 액면분할 작년 15배,4,1
6659,2021.03.15.,편의점 화이트데이 최고 흥행은 이마트24 ‘핑크두꺼비’,4,1
6660,2021.03.15.,CIO서밋 2021IT 예산 삭감 없다…디지털 전환 가속화로 성장 이끈다,0,0
6661,2021.03.15.,외국인 근로자들 한국오면 전북은행부터 간다는데…,0,0
6662,2021.03.15.,소액 투자자도 살 수 있게… 01주 05주로 쪼개서 매매 추진,1,1
6663,2021.03.15.,조용한 반란…‘5G 온라인 요금제’ 경쟁 어떤게 유리할까,-3,-1
6664,2021.03.15.,‘공부왕찐천재’ 홍진경 마흔다섯에 느끼는 ‘배움의 희열’에 대하여 핀 라이트,0,0
6665,2021.03.15.,개발자 초봉이 6000만원… IT 스타트업 ‘쩐의 전쟁’에 눈물,-4,-1
6666,2021.03.15.,카톡에 쇼핑 탭… 이커머스 확장,1,1
6667,2021.03.16.,카카오 김범수U00A0더기빙플레지 참여…재산 5조원 이상 기부,3,1
6668,2021.03.16.,마카롱 택시의 반격 카카오 독주 막겠다,0,0
6669,2021.03.16.,SKT카카오 초거대 AI 개발 손 잡았다,2,1
6670,2021.03.16.,쿠팡발 위기감…SKT카카오신세계 이베이코리아 예비입찰 참여할 듯,1,1
6671,2021.03.16.,넷마블 방준혁 23억카카오 여민수 64억…IT게임업계 경영자 2020년 ‘역대급 연봉’,-1,-1
6672,2021.03.16.,생생확대경카카오네이버 키우는 전금법이 수상하다,0,0
6673,2021.03.16.,붙였다 떼었다…카카오 멜론 분사대표는 이진수 카카오엔터 대표,0,0
6674,2021.03.16.,헤이 카카오 삼성 세탁기 실행해줘삼성카카오엔터 스마트홈 맞손,0,0
6675,2021.03.16.,당일 배송 띄우는 네이버 vs 카톡 쇼핑 키우는 카카오,1,1
6676,2021.03.16.,한솔제지 음식 담는 그릇도 이젠 플라스틱 대신 종이로,0,0
6677,2021.03.16.,1주도 못받을수도SK바사 청약 경쟁률 335대1,-1,-1
6678,2021.03.16.,동학법인서학법인 아시나요 요즘 회사들도 주식 재테크,0,0
6679,2021.03.16.,싸인만 하던 서류 인공지능이 읽어주고 메일로 보내주고…금융소비자보호법으로 달라진 풍경,-1,-1
6680,2021.03.16.,블라인드 압수수색 논란 기분 나쁘면 국가가 개입,-2,-1
6681,2021.03.16.,SK바이오사이언스 18일 상장… ‘따상’ 갈까,1,1
6682,2021.03.16.,달목욕 매일 하는 어르신들…쑥쑥한건 참겠는데 외로운건 우짜노,0,0
6683,2021.03.16.,‘죄’ 밝힐 정보만 현실은 ‘인생’ 정보 통째로 압수 전자정보 압수수색 시대 2,-4,-1
6684,2021.03.16.,은행권 자본적정성 개선 착시 효과,1,1
6685,2021.03.16.,연봉킹 김택진…작년 184억 받았다,0,0
6686,2021.03.16.,자율주행차 상업 운행 시대 열렸다하반기 유료화 모델 속속 등장,-3,-1
6687,2021.03.16.,최경섭 칼럼 네이버 우리가 잡겠다 경쟁하는 정부,-1,-1
6688,2021.03.16.,정덕현의 엔터인사이드 ‘개미는 오늘도 뚠뚠’ 실전 주식투자와 리얼 예능의 만남,1,1
6689,2021.03.16.,“뉴스는 공짜가 아니다” 한국판 구글법 추진,-1,-1
6690,2021.03.16.,홍성수 숙대 교수 “차별금지법은 안전하고 평화로운 사회 위한 선제적 투자” 커버스토리,3,1
6691,2021.03.16.,“저수지도 방죽도 없는 사각지대 ‘둠벙’ 필요성 밝혔어요”,-1,-1
6692,2021.03.16.,핀테크와 손잡는 카드업계‘적과의 동침’ 늘어난다,0,0
6693,2021.03.16.,게임 하나로 주가 6배 껑충쿠키런 킹덤 질주 비결,3,1
6694,2021.03.16.,집콕 외로움에 온라인 친구 찾다가… 10대들 ‘성범죄의 덫’,0,0
6695,2021.03.16.,주총 고지 비용 예탁원 이용 시 주주당 300→123원,-1,-1
6696,2021.03.16.,美 증시 안착한 쿠팡… 새 먹거리에 공격적 투자 예고,1,1
6697,2021.03.16.,공공서비스 예약 챗봇 ‘서울톡’으로,0,0
6698,2021.03.16.,파트너 전용 카톡채널 확대… 안랩 고객 중심 경영 강화,5,1
6699,2021.03.17.,카카오모빌리티 렌터카 중개 딜카 80억에 인수,6,1
6700,2021.03.17.,우버SKT 견제하는 카카오유료멤버십내비 강화로 맞불,1,1
6701,2021.03.17.,신세계롯데카카오SKT 이베이코리아 인수 참여,9,1
6702,2021.03.17.,카카오 인사평가 제도 확 바꾼다,-1,-1
6703,2021.03.17.,삼성전자 카카오와 AI기반 스마트홈 사업 강화,2,1
6704,2021.03.17.,카카오페이와 달리 토스 손보 설립 대신 플랫폼 집중,2,1
6705,2021.03.17.,스포티파이 vs 카카오… 고래싸움에 등터진 케이팝,-2,-1
6706,2021.03.17.,삼성세탁기건조기공기청정기 헤이카카오로 제어한다,0,0
6707,2021.03.17.,디지털보험사 추가 허가… 카카오보험 하반기 출범,2,1
6708,2021.03.17.,현대카드네이버 삼성카드카카오… 카드업계 ‘적과의 동침’,0,0
6709,2021.03.17.,이베이코리아 매각 본격화…카카오 등 관심,-1,-1
6710,2021.03.17.,머스크저커버그 이어 김범수도 자발적 기부서약,1,1
6711,2021.03.17.,이익 줄어도 급여는 늘어은행원 평균 연봉 1억 육박,3,1
6712,2021.03.17.,클라우드 성공전략 콘퍼런스김동훈 NHN 전무 기술경험전문인력으로 클라우드 최고 파트너 될 것,4,1
6713,2021.03.17.,몸값 5조α 이베이코리아 쟁탈전…롯데쇼핑이마트SKT 등 67곳 경쟁,-2,-1
6714,2021.03.17.,길 없으면 찾고 찾아도 없으면 만들라…정주영 정신 시대를 通하다,-2,-1
6715,2021.03.17.,기고협력적 온라인 플랫폼 규제체계 확립,-3,-1
6716,2021.03.17.,링 오르는 전금법 개정안… 금융위 vs 한은 누가 웃을까,-1,-1
6717,2021.03.17.,BTS블랙핑크 덕분에 문화예술저작권 무역 수지 첫 흑자,2,1
6718,2021.03.17.,기고 실손보험은 디지털 전환 안 되나,0,0
6719,2021.03.17.,음식 주문하면…드론로봇 배달원이 출동,0,0
6720,2021.03.17.,단독 IPO 실탄 5兆 챙기는 쿠팡… 100만평 물류센터 통큰 투자,6,1
6721,2021.03.17.,이슈분석OTT 오리지널 콘텐츠 확대…장르형식 다양성 강화,3,1
6722,2021.03.17.,올해는 붙을까…답답한 취준생 공시생 너도나도 신청한 곳은,-2,-1
6723,2021.03.17.,구글과 페이스북 등 글로벌 포털사 앞으론 국내 뉴스 사용료 지불 전망,0,0
6724,2021.03.17.,카뱅도 성과급 갈등인터넷은행 첫 노조 설립 “보상 기준 공개하라”,-1,-1
6725,2021.03.17.,디지털 퍼스트 외친 사장님 회사 이전 땐 풍수지리 본대요,0,0
6726,2021.03.17.,IR라운지꾸준한 현금배당자사주 매입…주주친화 대신證,0,0
6727,2021.03.18.,‘RD와 MA’ 네이버 vs ‘유력 콘텐츠’ 카카오… 세계 시장으로 진격,2,1
6728,2021.03.18.,카카오뱅크 고객이 시중은행보다 금리인하 혜택 더U00A0 받은 이유는,3,1
6729,2021.03.18.,미스트롯 서혜진 PD “시청자가 다 옳다 이 치열한 지옥이 즐겁다”,-1,-1
6730,2021.03.18.,커머스 플랫폼 ㈜소셜빈 본사 부산 이전 양해각서,0,0
6731,2021.03.18.,BBQ 치킨도 걸어서 배달 영토 넓히는 GS리테일 우딜,1,1
6732,2021.03.18.,반려견과 함께 ‘특별한 봄맞이’ 영무파라드호텔서 누려 보세요,2,1
6733,2021.03.18.,1만원씩만 넣어도 연 7 수익률…알짜 상품 뭐길래,3,1
6734,2021.03.18.,뜨거운 감자 CEO직원 연봉격차 적정 수준은…,-1,-1
6735,2021.03.18.,오늘 밤 시간 되는 분…코로나도 나 몰라라 간 큰 번개,-2,-1
6736,2021.03.18.,시그널 SK바사는 예고편1등 기업들 몰려온다,2,1
6737,2021.03.18.,“이베이코리아 잡아라”… 예비입찰 ‘북적’,0,0
6738,2021.03.18.,카톡이 삼성 세탁기 건조기 로봇청소기도 돌린다,0,0
6739,2021.03.18.,단독프리미엄 K젖병’ 홍콩 사모펀드에 팔렸다…매매가 1000억,1,1
6740,2021.03.18.,6 이상 고배당주는 무엇 배당주 투자로 30억원 불리는 전략,2,1
6741,2021.03.18.,새벽부터 샤넬 대기만 200명 참다 터진 명품 보복 소비,-1,-1
6742,2021.03.18.,공모주 광풍에…KB증권 1000만 계좌급 시스템 확충,1,1
6743,2021.03.18.,주식의 시대…증권계좌 4000만개,0,0
6744,2021.03.19.,SK바이오사이언스 청약 증거금 64조…카카오게임즈 제쳤다,0,0
6745,2021.03.19.,단독카카오 연내 전기차 충전 서비스 진출,3,1
6746,2021.03.19.,줌인동학개미 1년 4000만 계좌 시대…“주식 투자의 민족”,1,1
6747,2021.03.19.,GS수퍼마켓 1시간배송 457↑,0,0
6748,2021.03.19.,신사업 실탄 확보 나선 기업들…앞다퉈 자금조달 한도 늘린다,6,1
6749,2021.03.19.,오늘의 증시 일정 3월 26일,0,0
6750,2021.03.19.,게임업계 주총시즌 돌입… 화두는 신사업 확대직위신설,3,1
6751,2021.03.19.,벌써 150조 몰린 IPO…역대 최고기록 행진,2,1
6752,2021.03.19.,36개 금융사 대출 금리한도 비교…핀테크 플랫폼 인기,0,0
6753,2021.03.19.,경제단체 판 확 바뀐다…최태원 상의 회장에 기대감,0,0
6754,2021.03.19.,저축은행증권사 계좌도 카뱅 오픈뱅킹으로 관리,3,1
6755,2021.03.19.,불륜 캐던 흥신소는 잊어라 학폭 탐정으로 변신,-2,-1
6756,2021.03.20.,韓서 세계최고 SW기업 나오게 할 것,2,1
6757,2021.03.20.,출입명부 기재용 ‘안심번호’ 있으나 마나 밀착취재,2,1
6758,2021.03.20.,VR로 치매 막고 앱으로 재활 돕고,-1,-1
6759,2021.03.20.,따상 SK바사 단숨에 시총 28위 상한가 잔량만 1조공모개미 따상상 가나 기대 폭발,-1,-1
6760,2021.03.20.,“뭐 두배 준다고” 금융권 IT인재 유치 난리났네,1,1
6761,2021.03.21.,카카오가 찜한 오아시스…올해만 150억 투자받아,3,1
6762,2021.03.21.,이베이 꼭 품겠다…롯데 vs 신세계 e커머스 전쟁,1,1
6763,2021.03.21.,확률형 아이템 정보공개 입법화 불신 없애고 게임경쟁력 높여야,-7,-1
6764,2021.03.21.,친정 못돌아온 교보車보험‥교보생명 악사손보 인수 무산,3,1
6765,2021.03.21.,‘동학 개미 열풍’ 주식 소유자 1년 새 300만 명 이상 급증,2,1
6766,2021.03.21.,株머니 주요산업 증시기상도 백신 접종 본격화…유통주 실적 턴어라운드 주목,-1,-1
6767,2021.03.21.,유레카 ‘빅테크’ 규율과 밥그릇 싸움  곽정수,-2,-1
6768,2021.03.21.,윤호영 카뱅 대표 쿠팡네이버와 경쟁‥밀리면 하청업체 전락,-1,-1
6769,2021.03.21.,이베이 오늘 예비 입찰 쿠팡 여파로 인수경쟁 후끈,4,1
6770,2021.03.21.,상장 첫날 ‘따상’ SK바이오사이언스 16만 9000원 장 마감,0,0
6771,2021.03.21.,“숫자만 모아선 안돼…연성정보 모아야 디지털혁신,1,1
6772,2021.03.21.,SK바사 청약 증거금 63조 ‘역대 최대’,0,0
6773,2021.03.21.,로지스팟 화물 운송 디지털 통합플랫폼 확대미들마일시장 선두주자로,0,0
6774,2021.03.21.,中 게임 빗장 걸어놓은 사이… K게임 지배력 높이는 텐센트 韓中 게임사 불공정 ,-2,-1
6775,2021.03.22.,1억원 스톡옵션 카카오커머스 개발자 공채 독자행보 나섰다,0,0
6776,2021.03.22.,네이버카카오에 우수인력 뺐길라성과보상 불떨어진 대기업,0,0
6777,2021.03.22.,카카오 직원 평균연봉 1억 넘었다,1,1
6778,2021.03.22.,카카오네이버 못하는게 뭐니 올들어 가상자산도 신고가 랠리,-1,-1
6779,2021.03.22.,이베이 탐나지만 비싸다 카카오의 辯,-3,-1
6780,2021.03.22.,강병준의 어퍼컷네카라쿠배당토의 역할론,0,0
6781,2021.03.22.,코로나에 비대면 거래 확산간편결제 이용액 하루 4500억,0,0
6782,2021.03.22.,SK바이오사이언스 오늘도 상한가…첫 날 매수 잔량만 1조 쌓였다,0,0
6783,2021.03.22.,‘소확투’ 공모주로 재미 본 개미들 하반기 알짜 IPO에 눈독,6,1
6784,2021.03.22.,학교로 돌아가지 못한 ‘상큼한 김 선생’ 커버스토리,-1,-1
6785,2021.03.22.,매각전 로엔엔터 부당 지원 공정위 SK텔레콤 제재 착수,-4,-1
6786,2021.03.22.,디즈니에 손내민 KT…자체 콘텐츠로 SKTCJ ENM과 맞짱,-1,-1
6787,2021.03.22.,유안타증권 공모주펀드 名家 올해 ESG 금융상품 주력,0,0
6788,2021.03.22.,1년전 그날 이후…개미는 반차인 35조 샀다,1,1
